method_id,project,bug_id,version_key,class_fqn,method_name,start_line,end_line,loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines,num_total_mutants,num_killed,num_survived,num_excluded,mutation_score,frac_ROR,frac_AOR,frac_LOR,frac_COR,frac_SOR,frac_ORU,frac_LVR,frac_STD,mutation_score_bin
Math-5f_org.apache.commons.math3.complex.Complex_pow_812,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,pow,812,816,4,1,0,5,0,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low
Math-5f_org.apache.commons.math3.complex.Complex_sin_861,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,sin,861,868,5,0,0,7,2,0,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,10,9,1,0,0.9,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,medium
Math-5f_org.apache.commons.math3.complex.Complex_sinh_901,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,sinh,901,908,5,0,0,7,2,0,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,10,9,1,0,0.9,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,medium
Math-5f_org.apache.commons.math3.complex.Complex_tan_1015,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,tan,1015,1032,12,0,3,12,7,2,1,8,10,9,1,3,3,0,0,4,3,0.3,0,1,10,48,43,5,0,0.8958333333333334,0.125,0.4166666666666667,0.0,0.08333333333333333,0.0,0.041666666666666664,0.3333333333333333,0.0,medium
Math-5f_org.apache.commons.math3.complex.Complex_tanh_1066,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,tanh,1066,1082,12,0,3,12,7,2,1,8,10,9,1,3,3,0,0,4,3,0.3,0,1,10,48,43,5,0,0.8958333333333334,0.125,0.4166666666666667,0.0,0.08333333333333333,0.0,0.041666666666666664,0.3333333333333333,0.0,medium
Math-5f_org.apache.commons.math3.complex.Complex_nthRoot_1129,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,nthRoot,1129,1163,21,1,7,16,8,8,0,4,24,25,3,3,4,2,2,3,3,0.1667,1,1,20,46,41,5,0,0.8913043478260869,0.13043478260869565,0.5217391304347826,0.0,0.08695652173913043,0.0,0.0,0.17391304347826086,0.08695652173913043,medium
Math-5f_org.apache.commons.math3.complex.Complex_valueOf_1186,Math,5,Math-5f,org.apache.commons.math3.complex.Complex,valueOf,1186,1193,6,2,1,5,0,0,1,0,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,4,1,3,0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,low
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_<init>_78,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,<init>,78,88,10,3,2,3,0,0,0,1,18,17,1,0,0,0,0,0,0,0.0,0,0,10,8,4,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,low
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_setMaximalIterationCount_151,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,setMaximalIterationCount,151,153,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_setMaxEvaluations_156,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,setMaxEvaluations,156,158,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_setAbsoluteAccuracy_146,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,setAbsoluteAccuracy,146,148,2,1,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,1.0,1,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_setRelativeAccuracy_161,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,setRelativeAccuracy,161,163,2,1,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,1.0,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_getOptima_192,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,getOptima,192,197,4,0,0,4,0,1,0,0,6,6,2,1,1,1,0,1,1,0.1667,0,1,3,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_getOptimaValues_218,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,getOptimaValues,218,223,4,0,0,4,0,1,0,0,6,6,2,1,1,1,0,1,1,0.1667,0,1,3,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Math-67f_org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer_optimize_226,Math,67,Math-67f,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,optimize,226,310,61,4,15,24,27,11,1,20,62,69,9,4,9,8,8,1,2,0.1452,1,1,53,168,97,49,22,0.6643835616438356,0.17261904761904762,0.35714285714285715,0.023809523809523808,0.047619047619047616,0.0,0.0,0.2261904761904762,0.17261904761904762,low
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_computeWeightedJacobian_167,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,computeWeightedJacobian,167,191,18,1,5,12,8,4,0,6,26,29,5,1,4,4,6,1,1,0.1538,1,1,17,29,22,7,0,0.7586206896551724,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.1724137931034483,medium
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_computeResiduals_540,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,computeResiduals,540,553,9,1,1,5,3,2,0,1,13,14,3,1,2,2,2,1,1,0.1538,1,1,8,12,10,2,0,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,medium
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_getRMS_239,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,getRMS,239,241,2,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_getChiSquare_249,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,getChiSquare,249,251,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_guessParametersErrors_371,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,guessParametersErrors,371,383,10,0,2,8,6,2,0,2,15,16,3,1,2,2,2,1,1,0.1333,1,1,9,23,10,13,0,0.43478260869565216,0.21739130434782608,0.5217391304347826,0.0,0.0,0.0,0.0,0.21739130434782608,0.043478260869565216,low
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_setUp_501,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,setUp,501,522,8,0,0,8,0,0,0,1,7,6,1,0,1,1,1,0,0,0.1429,1,1,7,9,5,4,0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,low
Math-13f_org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer_squareRoot_561,Math,13,Math-13f,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,squareRoot,561,573,10,1,4,10,2,1,0,1,10,10,2,1,2,1,2,2,1,0.2,1,1,8,6,5,1,0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,medium
Math-12f_org.apache.commons.math3.random.BitsStreamGenerator_<init>_40,Math,12,Math-12f,org.apache.commons.math3.random.BitsStreamGenerator,<init>,40,42,2,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0.0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low
Math-12f_org.apache.commons.math3.random.BitsStreamGenerator_nextDouble_89,Math,12,Math-12f,org.apache.commons.math3.random.BitsStreamGenerator,nextDouble,89,93,4,0,2,4,2,1,0,3,3,2,1,0,0,0,0,1,0,0.0,0,0,3,16,15,1,0,0.9375,0.0,0.25,0.125,0.0,0.125,0.0,0.5,0.0,medium
Math-12f_org.apache.commons.math3.random.BitsStreamGenerator_nextGaussian_101,Math,12,Math-12f,org.apache.commons.math3.random.BitsStreamGenerator,nextGaussian,101,120,13,0,5,9,6,0,0,2,11,11,2,1,1,1,0,1,1,0.0909,0,1,11,28,28,0,0,1.0,0.0,0.7142857142857143,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,high
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_<init>_54,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,<init>,54,56,2,2,1,2,0,0,0,0,10,9,1,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_intersection_215,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,intersection,215,218,3,1,1,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,2,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,high
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_reset_73,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,reset,73,81,7,2,3,9,3,1,0,3,8,8,2,1,1,1,0,0,1,0.125,0,1,6,20,17,3,0,0.85,0.15,0.4,0.0,0.0,0.0,0.05,0.3,0.1,medium
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_<init>_63,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,<init>,63,66,3,1,0,1,0,0,0,0,7,6,1,0,0,0,0,0,0,0.0,0,0,3,2,1,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_revert_86,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,revert,86,90,4,0,1,3,0,0,0,0,3,2,1,0,0,0,0,1,0,0.0,0,0,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_pointAt_121,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,pointAt,121,123,2,1,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,2,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_isSimilarTo_146,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,isSimilarTo,146,149,3,1,1,4,3,2,2,4,2,1,1,0,0,0,0,1,0,0.0,0,0,2,21,8,13,0,0.38095238095238093,0.2857142857142857,0.19047619047619047,0.0,0.3333333333333333,0.0,0.0,0.19047619047619047,0.0,low
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_contains_155,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,contains,155,157,2,1,0,2,1,1,0,2,1,0,1,0,0,0,0,1,0,0.0,0,0,1,5,4,1,0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,medium
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_distance_163,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,distance,163,167,4,1,2,5,1,0,0,1,3,2,1,0,0,0,0,1,0,0.0,0,0,3,3,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,high
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_distance_173,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,distance,173,187,7,1,3,8,1,1,0,0,6,5,1,1,2,1,1,2,1,0.3333,1,1,6,7,6,1,0,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,medium
Math-9f_org.apache.commons.math3.geometry.euclidean.threed.Line_closestPoint_193,Math,9,Math-9f,org.apache.commons.math3.geometry.euclidean.threed.Line,closestPoint,193,208,9,1,5,7,5,1,0,2,8,7,1,1,1,0,0,2,1,0.125,0,1,8,27,24,3,0,0.8888888888888888,0.1111111111111111,0.7407407407407407,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,medium
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_<init>_166,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,<init>,166,179,8,0,0,8,3,0,0,8,10,9,1,0,0,0,0,0,0,0.0,0,0,8,17,12,5,0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,low
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_setInitialStepBoundFactor_190,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,setInitialStepBoundFactor,190,192,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_setCostRelativeTolerance_200,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,setCostRelativeTolerance,200,202,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_setParRelativeTolerance_211,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,setParRelativeTolerance,211,213,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_setOrthoTolerance_222,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,setOrthoTolerance,222,224,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_setQRRankingThreshold_235,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,setQRRankingThreshold,235,237,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_doOptimize_241,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,doOptimize,241,478,149,0,43,61,71,39,7,62,175,205,32,18,33,25,28,3,15,0.1886,1,1,142,470,375,83,12,0.8187772925764192,0.2404255319148936,0.30638297872340425,0.0,0.07234042553191489,0.0,0.006382978723404255,0.2425531914893617,0.13191489361702127,medium
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_qrDecomposition_797,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,qrDecomposition,797,865,42,0,19,18,29,11,1,11,60,69,11,3,11,10,16,1,2,0.1833,1,1,41,119,105,14,0,0.8823529411764706,0.2689075630252101,0.3697478991596639,0.0,0.03361344537815126,0.0,0.008403361344537815,0.18487394957983194,0.13445378151260504,medium
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_qTy_872,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,qTy,872,884,9,1,5,4,8,3,0,2,14,16,4,0,3,3,6,0,0,0.2143,1,1,8,24,21,3,0,0.875,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,medium
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_determineLMParameter_502,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,determineLMParameter,502,649,93,6,44,39,69,28,3,43,124,146,24,8,25,22,34,2,8,0.2016,1,1,90,345,257,79,9,0.7648809523809523,0.24347826086956523,0.3826086956521739,0.0,0.034782608695652174,0.0,0.0,0.23768115942028986,0.10144927536231885,medium
Math-64f_org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_determineLMDirection_671,Math,64,Math-64f,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,determineLMDirection,671,773,55,4,25,21,53,16,1,22,70,84,16,6,15,15,18,0,3,0.2143,1,1,52,246,203,36,7,0.8493723849372385,0.1910569105691057,0.5365853658536586,0.0,0.016260162601626018,0.0,0.008130081300813009,0.17886178861788618,0.06910569105691057,medium
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_getRMS_91,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,getRMS,91,93,2,0,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_getChiSquare_101,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,getChiSquare,101,103,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_computeSigma_167,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,computeSigma,167,176,8,2,2,4,2,1,0,1,8,8,2,0,1,1,2,1,0,0.125,1,1,6,6,5,1,0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,medium
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_optimize_198,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,optimize,198,204,4,1,0,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_parseOptimizationData_247,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,parseOptimizationData,247,258,5,1,0,5,0,0,0,0,5,5,2,1,2,1,2,0,0,0.4,1,1,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_computeResiduals_221,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,computeResiduals,221,234,9,1,1,5,3,2,0,1,13,14,3,1,2,2,2,1,1,0.1538,1,1,8,12,10,2,0,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,medium
Math-14f_org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer_squareRoot_266,Math,14,Math-14f,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,squareRoot,266,278,10,1,4,10,2,1,0,1,10,10,2,1,2,1,2,2,1,0.2,1,1,8,6,5,1,0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,medium
Math-92f_org.apache.commons.math.util.MathUtils_sign_1038,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,sign,1038,1043,4,1,0,4,1,2,0,5,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,19,14,3,2,0.8235294117647058,0.3157894736842105,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.5263157894736842,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_addAndCheck_76,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,addAndCheck,76,82,5,2,2,4,1,2,1,1,5,5,2,1,1,1,0,1,1,0.2,0,1,4,13,12,1,0,0.9230769230769231,0.46153846153846156,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_addAndCheck_109,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,addAndCheck,109,142,19,3,3,9,5,5,0,2,15,19,6,5,6,2,1,1,5,0.4,1,1,13,39,26,9,4,0.7428571428571429,0.38461538461538464,0.5128205128205128,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_binomialCoefficient_169,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,binomialCoefficient,169,222,26,2,7,17,30,12,2,17,30,36,8,7,11,7,7,4,7,0.3667,1,1,24,149,111,38,0,0.7449664429530202,0.24161073825503357,0.48322147651006714,0.0,0.053691275167785234,0.0,0.0,0.20134228187919462,0.020134228187919462,medium
Math-92f_org.apache.commons.math.util.MathUtils_gcd_502,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,gcd,502,551,25,2,3,13,12,13,3,24,23,29,8,5,8,6,2,2,5,0.3478,1,1,22,143,129,14,0,0.9020979020979021,0.2517482517482518,0.13986013986013987,0.055944055944055944,0.08391608391608392,0.013986013986013986,0.06993006993006994,0.32167832167832167,0.06293706293706294,medium
Math-92f_org.apache.commons.math.util.MathUtils_mulAndCheck_706,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,mulAndCheck,706,749,27,2,3,13,6,8,0,7,23,30,9,8,9,2,1,1,8,0.3913,1,1,20,60,40,16,4,0.7142857142857143,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,low
Math-92f_org.apache.commons.math.util.MathUtils_binomialCoefficientDouble_246,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,binomialCoefficientDouble,246,274,19,2,3,13,9,9,2,10,20,22,4,6,8,4,3,5,6,0.4,1,1,18,84,49,35,0,0.5833333333333334,0.32142857142857145,0.3333333333333333,0.0,0.09523809523809523,0.0,0.0,0.23809523809523808,0.011904761904761904,low
Math-92f_org.apache.commons.math.util.MathUtils_binomialCoefficientLog_294,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,binomialCoefficientLog,294,342,21,2,4,18,7,10,2,12,24,27,5,6,8,4,4,5,6,0.3333,1,1,20,72,36,36,0,0.5,0.4166666666666667,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.2777777777777778,0.027777777777777776,low
Math-92f_org.apache.commons.math.util.MathUtils_cosh_351,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,cosh,351,353,2,1,0,4,3,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,11,11,0,0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,high
Math-92f_org.apache.commons.math.util.MathUtils_equals_363,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,equals,363,365,2,2,1,4,0,1,2,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,11,10,1,0,0.9090909090909091,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_equals_377,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,equals,377,390,9,2,1,6,2,6,1,1,10,10,2,3,4,2,3,4,3,0.4,1,1,8,22,21,1,0,0.9545454545454546,0.4090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.22727272727272727,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_factorial_421,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,factorial,421,430,7,1,0,5,0,2,0,4,7,8,3,2,2,2,0,1,2,0.2857,0,1,6,10,10,0,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,high
Math-92f_org.apache.commons.math.util.MathUtils_factorialDouble_452,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,factorialDouble,452,460,6,1,0,8,1,2,0,4,6,6,2,2,2,1,0,2,2,0.3333,0,1,5,16,8,8,0,0.5,0.375,0.25,0.0,0.0,0.0,0.0,0.375,0.0,low
Math-92f_org.apache.commons.math.util.MathUtils_factorialLog_475,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,factorialLog,475,487,9,1,2,8,2,3,0,5,11,12,3,2,3,2,2,2,2,0.2727,1,1,8,18,10,8,0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.05555555555555555,low
Math-92f_org.apache.commons.math.util.MathUtils_indicator_593,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,indicator,593,598,4,1,0,4,1,1,0,3,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,12,10,2,0,0.8333333333333334,0.25,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.5,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_indicator_607,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,indicator,607,612,4,1,0,4,1,1,0,3,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,12,10,2,0,0.8333333333333334,0.25,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.5,0.0,medium
Math-92f_org.apache.commons.math.util.MathUtils_lcm_654,Math,92,Math-92f,org.apache.commons.math.util.MathUtils,lcm,654,656,2,2,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,high
