method_id,project,bug_id,version_key,class_fqn,method_name,start_line,end_line,loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_289,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,289,292,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1394,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1394,1408,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_303,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,303,306,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_731,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,731,735,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_317,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,317,320,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1150,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1150,1164,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_331,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,331,334,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_759,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,759,763,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_345,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,345,348,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1211,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1211,1225,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_359,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,359,362,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_787,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,787,791,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_373,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,373,376,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1272,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1272,1286,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_387,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,387,390,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_815,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,815,819,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_401,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,401,404,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1333,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1333,1347,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_415,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,415,418,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_675,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,675,679,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_429,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,429,432,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1028,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1028,1042,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_443,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,443,446,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_647,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,647,651,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_457,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,457,460,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_967,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,967,981,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_438,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,438,449,7,4,3,7,0,1,0,0,5,5,2,1,1,1,0,0,1,0.2,0,1,5
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_485,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,485,488,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_871,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,871,885,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_499,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,499,502,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_703,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,703,707,4,3,2,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_513,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,513,516,3,1,0,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_append_1089,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,append,1089,1103,9,4,2,9,0,1,0,0,7,8,3,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_526,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,526,529,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_539,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,539,542,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_559,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,559,562,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_572,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,572,575,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_584,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,584,587,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_604,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,604,607,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_617,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,617,620,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_630,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,630,633,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_650,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,650,653,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_663,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,663,666,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_676,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,676,679,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_696,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,696,699,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_709,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,709,712,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_722,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,722,725,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_742,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,742,745,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_755,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,755,758,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_768,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,768,771,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_788,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,788,791,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_801,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,801,804,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_814,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,814,817,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_834,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,834,837,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_862,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,862,865,3,3,2,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_875,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,875,878,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_895,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,895,898,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_908,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,908,911,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_921,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,921,924,3,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_append_941,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,append,941,944,3,3,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,0.5,1,1,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_appendAsObjectToString_955,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,appendAsObjectToString,955,958,3,1,0,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_getStringBuffer_1030,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,getStringBuffer,1030,1032,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_appendSuper_974,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,appendSuper,974,979,4,1,0,3,0,1,0,0,3,3,2,1,2,2,1,1,1,0.6667,1,1,3
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_appendSuper_341,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,appendSuper,341,343,2,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_appendToString_1008,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,appendToString,1008,1013,4,1,0,3,0,1,0,0,3,3,2,1,2,2,1,1,1,0.6667,1,1,3
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_appendToString_355,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,appendToString,355,368,10,2,4,11,1,4,2,2,9,9,2,3,3,1,0,0,3,0.3333,0,1,9
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_getObject_1021,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,getObject,1021,1023,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringBuilder_getStyle_1042,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringBuilder,getStyle,1042,1044,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_getNullText_1957,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,getNullText,1957,1959,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_appendEnd_394,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,appendEnd,394,400,5,2,1,5,0,1,0,0,4,4,2,1,1,1,0,0,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setUseShortClassName_1634,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setUseShortClassName,1634,1636,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setUseIdentityHashCode_1654,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setUseIdentityHashCode,1654,1656,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setUseFieldNames_1674,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setUseFieldNames,1674,1676,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setContentStart_1817,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setContentStart,1817,1822,4,1,0,2,0,1,0,1,3,3,2,1,1,1,0,0,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setFieldSeparator_1895,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setFieldSeparator,1895,1900,4,1,0,2,0,1,0,1,3,3,2,1,1,1,0,0,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setFieldSeparatorAtStart_1922,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setFieldSeparatorAtStart,1922,1924,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.ToStringStyle_setContentEnd_1843,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ToStringStyle,setContentEnd,1843,1848,4,1,0,2,0,1,0,1,3,3,2,1,1,1,0,0,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_reflectionCompare_134,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,reflectionCompare,134,136,2,2,1,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_reflectionCompare_268,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,reflectionCompare,268,292,19,5,4,15,0,9,2,1,15,17,4,3,4,3,1,2,3,0.2667,1,1,13
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_reflectionCompare_166,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,reflectionCompare,166,168,2,3,2,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_reflectionCompare_199,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,reflectionCompare,199,201,2,3,2,3,0,2,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.builder.ReflectionToStringBuilder_toNoNullStringArray_308,Lang,1,Lang-1f,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toNoNullStringArray,308,313,4,1,0,4,0,3,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_reflectionCompare_232,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,reflectionCompare,232,234,2,3,2,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_reflectionAppend_305,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,reflectionAppend,305,330,19,6,6,18,3,5,5,4,13,14,3,1,2,2,2,0,1,0.1538,1,1,8
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_398,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,398,451,40,3,2,30,2,15,0,5,34,43,11,14,23,10,9,5,14,0.6765,1,1,34
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_687,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,687,710,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_727,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,727,750,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_767,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,767,790,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_807,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,807,830,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_847,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,847,870,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_887,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,887,910,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_927,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,927,950,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_967,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,967,990,17,2,1,8,6,8,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_647,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,647,670,17,3,1,8,6,10,1,7,18,18,2,5,7,2,3,6,5,0.3889,1,1,16
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_547,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,547,553,5,2,1,3,0,1,0,1,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_568,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,568,574,5,2,1,3,0,1,0,1,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_620,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,620,622,2,2,0,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_462,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,462,468,5,2,1,2,1,3,0,4,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_478,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,478,484,5,2,1,2,1,3,0,4,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_494,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,494,500,5,2,1,2,1,3,0,4,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_510,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,510,516,5,2,1,2,1,3,0,4,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_526,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,526,532,5,2,1,2,1,3,0,4,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_append_584,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,append,584,597,10,2,1,4,2,3,0,3,8,8,2,3,3,1,0,3,3,0.375,0,1,8
Lang-1f_org.apache.commons.lang3.builder.CompareToBuilder_build_1017,Lang,1,Lang-1f,org.apache.commons.lang3.builder.CompareToBuilder,build,1017,1019,2,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.EqualsBuilder_getRegistry_120,Lang,1,Lang-1f,org.apache.commons.lang3.builder.EqualsBuilder,getRegistry,120,122,2,0,0,2,0,3,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.builder.EqualsBuilder_getRegisterPair_134,Lang,1,Lang-1f,org.apache.commons.lang3.builder.EqualsBuilder,getRegisterPair,134,138,4,2,3,4,0,2,0,0,3,2,1,0,0,0,0,1,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.IDKey_<init>_39,Lang,1,Lang-1f,org.apache.commons.lang3.builder.IDKey,<init>,39,46,3,1,0,2,0,0,0,0,7,6,1,0,0,0,0,0,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.builder.EqualsBuilder_isRegistered_153,Lang,1,Lang-1f,org.apache.commons.lang3.builder.EqualsBuilder,isRegistered,153,160,6,2,1,8,0,8,2,0,4,3,1,0,0,0,0,1,0,0.0,0,0,4
Lang-1f_org.apache.commons.lang3.builder.EqualsBuilder_register_171,Lang,1,Lang-1f,org.apache.commons.lang3.builder.EqualsBuilder,register,171,181,7,2,1,8,0,9,0,0,6,6,2,1,1,1,0,0,1,0.1667,0,1,6
Lang-1f_org.apache.commons.lang3.builder.EqualsBuilder_unregister_195,Lang,1,Lang-1f,org.apache.commons.lang3.builder.EqualsBuilder,unregister,195,208,9,2,1,10,0,7,1,0,8,7,1,2,2,0,0,0,2,0.25,0,1,8
